code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2020,female,33,Agriculture,Agriculture; forestry and fishing,43946.0,25-35
CIV,2020,female,34,Agriculture,Agriculture; forestry and fishing,43635.0,25-35
CIV,2020,female,35,Agriculture,Agriculture; forestry and fishing,43272.0,25-35
CIV,2021,female,25,Agriculture,Agriculture; forestry and fishing,67164.0,25-35
CIV,2021,female,26,Agriculture,Agriculture; forestry and fishing,64686.0,25-35
CIV,2021,female,27,Agriculture,Agriculture; forestry and fishing,62200.0,25-35
CIV,2021,female,28,Agriculture,Agriculture; forestry and fishing,59675.0,25-35
CIV,2021,female,29,Agriculture,Agriculture; forestry and fishing,57182.0,25-35
CIV,2021,female,30,Agriculture,Agriculture; forestry and fishing,54791.0,25-35
CIV,2021,female,31,Agriculture,Agriculture; forestry and fishing,52454.0,25-35
CIV,2021,female,32,Agriculture,Agriculture; forestry and fishing,50466.0,25-35
CIV,2021,female,33,Agriculture,Agriculture; forestry and fishing,48972.0,25-35
CIV,2021,female,34,Agriculture,Agriculture; forestry and fishing,47828.0,25-35
CIV,2021,female,35,Agriculture,Agriculture; forestry and fishing,46692.0,25-35
CIV,2022,female,25,Agriculture,Agriculture; forestry and fishing,71989.0,25-35
CIV,2022,female,26,Agriculture,Agriculture; forestry and fishing,69273.0,25-35
CIV,2022,female,27,Agriculture,Agriculture; forestry and fishing,66611.0,25-35
CIV,2022,female,28,Agriculture,Agriculture; forestry and fishing,64017.0,25-35
CIV,2022,female,29,Agriculture,Agriculture; forestry and fishing,61509.0,25-35
CIV,2022,female,30,Agriculture,Agriculture; forestry and fishing,59095.0,25-35
CIV,2022,female,31,Agriculture,Agriculture; forestry and fishing,56787.0,25-35
CIV,2022,female,32,Agriculture,Agriculture; forestry and fishing,54625.0,25-35
CIV,2022,female,33,Agriculture,Agriculture; forestry and fishing,52636.0,25-35
CIV,2022,female,34,Agriculture,Agriculture; forestry and fishing,50817.0,25-35
CIV,2022,female,35,Agriculture,Agriculture; forestry and fishing,49052.0,25-35
CIV,2023,female,25,Agriculture,Agriculture; forestry and fishing,71543.0,25-35
CIV,2023,female,26,Agriculture,Agriculture; forestry and fishing,68840.0,25-35
CIV,2023,female,27,Agriculture,Agriculture; forestry and fishing,66222.0,25-35
CIV,2023,female,28,Agriculture,Agriculture; forestry and fishing,63728.0,25-35
CIV,2023,female,29,Agriculture,Agriculture; forestry and fishing,61340.0,25-35
CIV,2023,female,30,Agriculture,Agriculture; forestry and fishing,59036.0,25-35
CIV,2023,female,31,Agriculture,Agriculture; forestry and fishing,56857.0,25-35
CIV,2023,female,32,Agriculture,Agriculture; forestry and fishing,54682.0,25-35
CIV,2023,female,33,Agriculture,Agriculture; forestry and fishing,52458.0,25-35
CIV,2023,female,34,Agriculture,Agriculture; forestry and fishing,50276.0,25-35
CIV,2023,female,35,Agriculture,Agriculture; forestry and fishing,48177.0,25-35
CIV,2024,female,25,Agriculture,Agriculture; forestry and fishing,72718.0,25-35
CIV,2024,female,26,Agriculture,Agriculture; forestry and fishing,70013.0,25-35
CIV,2024,female,27,Agriculture,Agriculture; forestry and fishing,67398.0,25-35
CIV,2024,female,28,Agriculture,Agriculture; forestry and fishing,64926.0,25-35
CIV,2024,female,29,Agriculture,Agriculture; forestry and fishing,62561.0,25-35
CIV,2024,female,30,Agriculture,Agriculture; forestry and fishing,60268.0,25-35
CIV,2024,female,31,Agriculture,Agriculture; forestry and fishing,58109.0,25-35
CIV,2024,female,32,Agriculture,Agriculture; forestry and fishing,55877.0,25-35
CIV,2024,female,33,Agriculture,Agriculture; forestry and fishing,53481.0,25-35
CIV,2024,female,34,Agriculture,Agriculture; forestry and fishing,51057.0,25-35
CIV,2024,female,35,Agriculture,Agriculture; forestry and fishing,48736.0,25-35
CIV,2025,female,25,Agriculture,Agriculture; forestry and fishing,73490.0,25-35
CIV,2025,female,26,Agriculture,Agriculture; forestry and fishing,70832.0,25-35
CIV,2025,female,27,Agriculture,Agriculture; forestry and fishing,68253.0,25-35
CIV,2025,female,28,Agriculture,Agriculture; forestry and fishing,65798.0,25-35
CIV,2025,female,29,Agriculture,Agriculture; forestry and fishing,63437.0,25-35
CIV,2025,female,30,Agriculture,Agriculture; forestry and fishing,61138.0,25-35
CIV,2025,female,31,Agriculture,Agriculture; forestry and fishing,58963.0,25-35
CIV,2025,female,32,Agriculture,Agriculture; forestry and fishing,56691.0,25-35
CIV,2025,female,33,Agriculture,Agriculture; forestry and fishing,54225.0,25-35
CIV,2025,female,34,Agriculture,Agriculture; forestry and fishing,51709.0,25-35
CIV,2025,female,35,Agriculture,Agriculture; forestry and fishing,49300.0,25-35
CIV,2015,female,25,Services,"Arts, entertainment and recreation",132.0,25-35
CIV,2015,female,26,Services,"Arts, entertainment and recreation",127.0,25-35
CIV,2015,female,27,Services,"Arts, entertainment and recreation",122.0,25-35
CIV,2015,female,28,Services,"Arts, entertainment and recreation",117.0,25-35
CIV,2015,female,29,Services,"Arts, entertainment and recreation",113.0,25-35
CIV,2015,female,30,Services,"Arts, entertainment and recreation",108.0,25-35
CIV,2015,female,31,Services,"Arts, entertainment and recreation",104.0,25-35
CIV,2015,female,32,Services,"Arts, entertainment and recreation",100.0,25-35
CIV,2015,female,33,Services,"Arts, entertainment and recreation",99.0,25-35
CIV,2015,female,34,Services,"Arts, entertainment and recreation",98.0,25-35
CIV,2015,female,35,Services,"Arts, entertainment and recreation",98.0,25-35
CIV,2016,female,25,Services,"Arts, entertainment and recreation",122.0,25-35
CIV,2016,female,26,Services,"Arts, entertainment and recreation",117.0,25-35
CIV,2016,female,27,Services,"Arts, entertainment and recreation",112.0,25-35
CIV,2016,female,28,Services,"Arts, entertainment and recreation",108.0,25-35
CIV,2016,female,29,Services,"Arts, entertainment and recreation",103.0,25-35
CIV,2016,female,30,Services,"Arts, entertainment and recreation",99.0,25-35
CIV,2016,female,31,Services,"Arts, entertainment and recreation",95.0,25-35
CIV,2016,female,32,Services,"Arts, entertainment and recreation",92.0,25-35
CIV,2016,female,33,Services,"Arts, entertainment and recreation",90.0,25-35
CIV,2016,female,34,Services,"Arts, entertainment and recreation",90.0,25-35
CIV,2016,female,35,Services,"Arts, entertainment and recreation",89.0,25-35
CIV,2017,female,25,Services,"Arts, entertainment and recreation",131.0,25-35
CIV,2017,female,26,Services,"Arts, entertainment and recreation",126.0,25-35
CIV,2017,female,27,Services,"Arts, entertainment and recreation",121.0,25-35
CIV,2017,female,28,Services,"Arts, entertainment and recreation",116.0,25-35
CIV,2017,female,29,Services,"Arts, entertainment and recreation",111.0,25-35
CIV,2017,female,30,Services,"Arts, entertainment and recreation",106.0,25-35
CIV,2017,female,31,Services,"Arts, entertainment and recreation",102.0,25-35
CIV,2017,female,32,Services,"Arts, entertainment and recreation",98.0,25-35
CIV,2017,female,33,Services,"Arts, entertainment and recreation",97.0,25-35
CIV,2017,female,34,Services,"Arts, entertainment and recreation",96.0,25-35
CIV,2017,female,35,Services,"Arts, entertainment and recreation",96.0,25-35
CIV,2018,female,25,Services,"Arts, entertainment and recreation",149.0,25-35
CIV,2018,female,26,Services,"Arts, entertainment and recreation",143.0,25-35
CIV,2018,female,27,Services,"Arts, entertainment and recreation",137.0,25-35
CIV,2018,female,28,Services,"Arts, entertainment and recreation",131.0,25-35
CIV,2018,female,29,Services,"Arts, entertainment and recreation",126.0,25-35
CIV,2018,female,30,Services,"Arts, entertainment and recreation",120.0,25-35
CIV,2018,female,31,Services,"Arts, entertainment and recreation",115.0,25-35
CIV,2018,female,32,Services,"Arts, entertainment and recreation",111.0,25-35
CIV,2018,female,33,Services,"Arts, entertainment and recreation",109.0,25-35
CIV,2018,female,34,Services,"Arts, entertainment and recreation",108.0,25-35
CIV,2018,female,35,Services,"Arts, entertainment and recreation",108.0,25-35
CIV,2019,female,25,Services,"Arts, entertainment and recreation",390.0,25-35
CIV,2019,female,26,Services,"Arts, entertainment and recreation",376.0,25-35
CIV,2019,female,27,Services,"Arts, entertainment and recreation",361.0,25-35
CIV,2019,female,28,Services,"Arts, entertainment and recreation",346.0,25-35
CIV,2019,female,29,Services,"Arts, entertainment and recreation",330.0,25-35
CIV,2019,female,30,Services,"Arts, entertainment and recreation",315.0,25-35
CIV,2019,female,31,Services,"Arts, entertainment and recreation",300.0,25-35
CIV,2019,female,32,Services,"Arts, entertainment and recreation",289.0,25-35
CIV,2019,female,33,Services,"Arts, entertainment and recreation",284.0,25-35
CIV,2019,female,34,Services,"Arts, entertainment and recreation",282.0,25-35
CIV,2019,female,35,Services,"Arts, entertainment and recreation",280.0,25-35
CIV,2020,female,25,Services,"Arts, entertainment and recreation",187.0,25-35
CIV,2020,female,26,Services,"Arts, entertainment and recreation",181.0,25-35
CIV,2020,female,27,Services,"Arts, entertainment and recreation",174.0,25-35
CIV,2020,female,28,Services,"Arts, entertainment and recreation",166.0,25-35
CIV,2020,female,29,Services,"Arts, entertainment and recreation",159.0,25-35
CIV,2020,female,30,Services,"Arts, entertainment and recreation",152.0,25-35
CIV,2020,female,31,Services,"Arts, entertainment and recreation",144.0,25-35
CIV,2020,female,32,Services,"Arts, entertainment and recreation",139.0,25-35
CIV,2020,female,33,Services,"Arts, entertainment and recreation",136.0,25-35
CIV,2020,female,34,Services,"Arts, entertainment and recreation",135.0,25-35
CIV,2020,female,35,Services,"Arts, entertainment and recreation",134.0,25-35
CIV,2021,female,25,Services,"Arts, entertainment and recreation",215.0,25-35
CIV,2021,female,26,Services,"Arts, entertainment and recreation",207.0,25-35
CIV,2021,female,27,Services,"Arts, entertainment and recreation",199.0,25-35
CIV,2021,female,28,Services,"Arts, entertainment and recreation",191.0,25-35
CIV,2021,female,29,Services,"Arts, entertainment and recreation",183.0,25-35
CIV,2021,female,30,Services,"Arts, entertainment and recreation",176.0,25-35
CIV,2021,female,31,Services,"Arts, entertainment and recreation",168.0,25-35
CIV,2021,female,32,Services,"Arts, entertainment and recreation",162.0,25-35
CIV,2021,female,33,Services,"Arts, entertainment and recreation",157.0,25-35
CIV,2021,female,34,Services,"Arts, entertainment and recreation",153.0,25-35
CIV,2021,female,35,Services,"Arts, entertainment and recreation",150.0,25-35
CIV,2022,female,25,Services,"Arts, entertainment and recreation",144.0,25-35
CIV,2022,female,26,Services,"Arts, entertainment and recreation",138.0,25-35
CIV,2022,female,27,Services,"Arts, entertainment and recreation",133.0,25-35
CIV,2022,female,28,Services,"Arts, entertainment and recreation",128.0,25-35
CIV,2022,female,29,Services,"Arts, entertainment and recreation",123.0,25-35
CIV,2022,female,30,Services,"Arts, entertainment and recreation",118.0,25-35
CIV,2022,female,31,Services,"Arts, entertainment and recreation",113.0,25-35
CIV,2022,female,32,Services,"Arts, entertainment and recreation",109.0,25-35
CIV,2022,female,33,Services,"Arts, entertainment and recreation",105.0,25-35
CIV,2022,female,34,Services,"Arts, entertainment and recreation",102.0,25-35
CIV,2022,female,35,Services,"Arts, entertainment and recreation",98.0,25-35
CIV,2023,female,25,Services,"Arts, entertainment and recreation",284.0,25-35
CIV,2023,female,26,Services,"Arts, entertainment and recreation",273.0,25-35
CIV,2023,female,27,Services,"Arts, entertainment and recreation",263.0,25-35
CIV,2023,female,28,Services,"Arts, entertainment and recreation",253.0,25-35
CIV,2023,female,29,Services,"Arts, entertainment and recreation",244.0,25-35
CIV,2023,female,30,Services,"Arts, entertainment and recreation",235.0,25-35
CIV,2023,female,31,Services,"Arts, entertainment and recreation",226.0,25-35
CIV,2023,female,32,Services,"Arts, entertainment and recreation",217.0,25-35
CIV,2023,female,33,Services,"Arts, entertainment and recreation",208.0,25-35
CIV,2023,female,34,Services,"Arts, entertainment and recreation",200.0,25-35
CIV,2023,female,35,Services,"Arts, entertainment and recreation",191.0,25-35
CIV,2024,female,25,Services,"Arts, entertainment and recreation",263.0,25-35
CIV,2024,female,26,Services,"Arts, entertainment and recreation",253.0,25-35
CIV,2024,female,27,Services,"Arts, entertainment and recreation",244.0,25-35
CIV,2024,female,28,Services,"Arts, entertainment and recreation",235.0,25-35
CIV,2024,female,29,Services,"Arts, entertainment and recreation",226.0,25-35
CIV,2024,female,30,Services,"Arts, entertainment and recreation",218.0,25-35
CIV,2024,female,31,Services,"Arts, entertainment and recreation",210.0,25-35
CIV,2024,female,32,Services,"Arts, entertainment and recreation",202.0,25-35
CIV,2024,female,33,Services,"Arts, entertainment and recreation",193.0,25-35
CIV,2024,female,34,Services,"Arts, entertainment and recreation",185.0,25-35
CIV,2024,female,35,Services,"Arts, entertainment and recreation",176.0,25-35
CIV,2025,female,25,Services,"Arts, entertainment and recreation",277.0,25-35
CIV,2025,female,26,Services,"Arts, entertainment and recreation",267.0,25-35
CIV,2025,female,27,Services,"Arts, entertainment and recreation",257.0,25-35
CIV,2025,female,28,Services,"Arts, entertainment and recreation",248.0,25-35
CIV,2025,female,29,Services,"Arts, entertainment and recreation",239.0,25-35
CIV,2025,female,30,Services,"Arts, entertainment and recreation",230.0,25-35
CIV,2025,female,31,Services,"Arts, entertainment and recreation",222.0,25-35
CIV,2025,female,32,Services,"Arts, entertainment and recreation",214.0,25-35
CIV,2025,female,33,Services,"Arts, entertainment and recreation",204.0,25-35
CIV,2025,female,34,Services,"Arts, entertainment and recreation",195.0,25-35
CIV,2025,female,35,Services,"Arts, entertainment and recreation",186.0,25-35
CIV,2015,female,25,Industry,Construction,183.0,25-35
CIV,2015,female,26,Industry,Construction,176.0,25-35
CIV,2015,female,27,Industry,Construction,169.0,25-35
CIV,2015,female,28,Industry,Construction,162.0,25-35
CIV,2015,female,29,Industry,Construction,156.0,25-35
CIV,2015,female,30,Industry,Construction,150.0,25-35
CIV,2015,female,31,Industry,Construction,143.0,25-35
CIV,2015,female,32,Industry,Construction,139.0,25-35
CIV,2015,female,33,Industry,Construction,137.0,25-35
CIV,2015,female,34,Industry,Construction,136.0,25-35
CIV,2015,female,35,Industry,Construction,136.0,25-35
CIV,2016,female,25,Industry,Construction,199.0,25-35
CIV,2016,female,26,Industry,Construction,191.0,25-35
CIV,2016,female,27,Industry,Construction,184.0,25-35
CIV,2016,female,28,Industry,Construction,176.0,25-35
CIV,2016,female,29,Industry,Construction,169.0,25-35
CIV,2016,female,30,Industry,Construction,162.0,25-35
CIV,2016,female,31,Industry,Construction,155.0,25-35
CIV,2016,female,32,Industry,Construction,150.0,25-35
CIV,2016,female,33,Industry,Construction,148.0,25-35
CIV,2016,female,34,Industry,Construction,147.0,25-35
CIV,2016,female,35,Industry,Construction,146.0,25-35
CIV,2017,female,25,Industry,Construction,271.0,25-35
CIV,2017,female,26,Industry,Construction,261.0,25-35
CIV,2017,female,27,Industry,Construction,251.0,25-35
CIV,2017,female,28,Industry,Construction,240.0,25-35
CIV,2017,female,29,Industry,Construction,230.0,25-35
CIV,2017,female,30,Industry,Construction,220.0,25-35
CIV,2017,female,31,Industry,Construction,210.0,25-35
CIV,2017,female,32,Industry,Construction,203.0,25-35
CIV,2017,female,33,Industry,Construction,200.0,25-35
CIV,2017,female,34,Industry,Construction,199.0,25-35
CIV,2017,female,35,Industry,Construction,198.0,25-35
CIV,2018,female,25,Industry,Construction,360.0,25-35
CIV,2018,female,26,Industry,Construction,346.0,25-35
CIV,2018,female,27,Industry,Construction,332.0,25-35
CIV,2018,female,28,Industry,Construction,318.0,25-35
CIV,2018,female,29,Industry,Construction,304.0,25-35
CIV,2018,female,30,Industry,Construction,291.0,25-35
CIV,2018,female,31,Industry,Construction,277.0,25-35
CIV,2018,female,32,Industry,Construction,267.0,25-35
CIV,2018,female,33,Industry,Construction,263.0,25-35
CIV,2018,female,34,Industry,Construction,262.0,25-35
CIV,2018,female,35,Industry,Construction,260.0,25-35
CIV,2019,female,25,Industry,Construction,491.0,25-35
CIV,2019,female,26,Industry,Construction,473.0,25-35
CIV,2019,female,27,Industry,Construction,455.0,25-35
CIV,2019,female,28,Industry,Construction,435.0,25-35
CIV,2019,female,29,Industry,Construction,416.0,25-35
CIV,2019,female,30,Industry,Construction,397.0,25-35
CIV,2019,female,31,Industry,Construction,378.0,25-35
CIV,2019,female,32,Industry,Construction,364.0,25-35
CIV,2019,female,33,Industry,Construction,358.0,25-35
CIV,2019,female,34,Industry,Construction,356.0,25-35
CIV,2019,female,35,Industry,Construction,353.0,25-35
CIV,2020,female,25,Industry,Construction,519.0,25-35
CIV,2020,female,26,Industry,Construction,501.0,25-35
CIV,2020,female,27,Industry,Construction,482.0,25-35
CIV,2020,female,28,Industry,Construction,461.0,25-35
CIV,2020,female,29,Industry,Construction,440.0,25-35
CIV,2020,female,30,Industry,Construction,420.0,25-35
CIV,2020,female,31,Industry,Construction,400.0,25-35
CIV,2020,female,32,Industry,Construction,385.0,25-35
CIV,2020,female,33,Industry,Construction,378.0,25-35
CIV,2020,female,34,Industry,Construction,375.0,25-35
CIV,2020,female,35,Industry,Construction,372.0,25-35
CIV,2021,female,25,Industry,Construction,464.0,25-35
CIV,2021,female,26,Industry,Construction,447.0,25-35
CIV,2021,female,27,Industry,Construction,430.0,25-35
CIV,2021,female,28,Industry,Construction,412.0,25-35
CIV,2021,female,29,Industry,Construction,395.0,25-35
CIV,2021,female,30,Industry,Construction,378.0,25-35
CIV,2021,female,31,Industry,Construction,362.0,25-35
CIV,2021,female,32,Industry,Construction,348.0,25-35
CIV,2021,female,33,Industry,Construction,338.0,25-35
CIV,2021,female,34,Industry,Construction,330.0,25-35
CIV,2021,female,35,Industry,Construction,322.0,25-35
CIV,2022,female,25,Industry,Construction,426.0,25-35
CIV,2022,female,26,Industry,Construction,410.0,25-35
CIV,2022,female,27,Industry,Construction,394.0,25-35
CIV,2022,female,28,Industry,Construction,379.0,25-35
CIV,2022,female,29,Industry,Construction,364.0,25-35
CIV,2022,female,30,Industry,Construction,350.0,25-35
CIV,2022,female,31,Industry,Construction,336.0,25-35
CIV,2022,female,32,Industry,Construction,323.0,25-35
CIV,2022,female,33,Industry,Construction,311.0,25-35
CIV,2022,female,34,Industry,Construction,301.0,25-35
CIV,2022,female,35,Industry,Construction,290.0,25-35
CIV,2023,female,25,Industry,Construction,475.0,25-35
CIV,2023,female,26,Industry,Construction,457.0,25-35
CIV,2023,female,27,Industry,Construction,440.0,25-35
CIV,2023,female,28,Industry,Construction,423.0,25-35
CIV,2023,female,29,Industry,Construction,408.0,25-35
CIV,2023,female,30,Industry,Construction,392.0,25-35
CIV,2023,female,31,Industry,Construction,378.0,25-35
CIV,2023,female,32,Industry,Construction,363.0,25-35
CIV,2023,female,33,Industry,Construction,349.0,25-35
CIV,2023,female,34,Industry,Construction,334.0,25-35
CIV,2023,female,35,Industry,Construction,320.0,25-35
CIV,2024,female,25,Industry,Construction,486.0,25-35
CIV,2024,female,26,Industry,Construction,468.0,25-35
CIV,2024,female,27,Industry,Construction,450.0,25-35
CIV,2024,female,28,Industry,Construction,434.0,25-35
CIV,2024,female,29,Industry,Construction,418.0,25-35
CIV,2024,female,30,Industry,Construction,402.0,25-35
CIV,2024,female,31,Industry,Construction,388.0,25-35
CIV,2024,female,32,Industry,Construction,373.0,25-35
CIV,2024,female,33,Industry,Construction,357.0,25-35
CIV,2024,female,34,Industry,Construction,341.0,25-35
CIV,2024,female,35,Industry,Construction,325.0,25-35
CIV,2025,female,25,Industry,Construction,508.0,25-35
CIV,2025,female,26,Industry,Construction,490.0,25-35
CIV,2025,female,27,Industry,Construction,472.0,25-35
CIV,2025,female,28,Industry,Construction,455.0,25-35
CIV,2025,female,29,Industry,Construction,439.0,25-35
CIV,2025,female,30,Industry,Construction,423.0,25-35
CIV,2025,female,31,Industry,Construction,408.0,25-35
CIV,2025,female,32,Industry,Construction,392.0,25-35
CIV,2025,female,33,Industry,Construction,375.0,25-35
CIV,2025,female,34,Industry,Construction,358.0,25-35
CIV,2025,female,35,Industry,Construction,341.0,25-35
CIV,2015,female,25,Services,Education,684.0,25-35
CIV,2015,female,26,Services,Education,658.0,25-35
CIV,2015,female,27,Services,Education,633.0,25-35
CIV,2015,female,28,Services,Education,608.0,25-35
CIV,2015,female,29,Services,Education,583.0,25-35
CIV,2015,female,30,Services,Education,559.0,25-35
CIV,2015,female,31,Services,Education,536.0,25-35
CIV,2015,female,32,Services,Education,519.0,25-35
CIV,2015,female,33,Services,Education,512.0,25-35
CIV,2015,female,34,Services,Education,510.0,25-35
CIV,2015,female,35,Services,Education,507.0,25-35
CIV,2016,female,25,Services,Education,723.0,25-35
CIV,2016,female,26,Services,Education,695.0,25-35
CIV,2016,female,27,Services,Education,668.0,25-35
CIV,2016,female,28,Services,Education,640.0,25-35
CIV,2016,female,29,Services,Education,613.0,25-35
CIV,2016,female,30,Services,Education,588.0,25-35
CIV,2016,female,31,Services,Education,562.0,25-35
CIV,2016,female,32,Services,Education,544.0,25-35
CIV,2016,female,33,Services,Education,536.0,25-35
CIV,2016,female,34,Services,Education,534.0,25-35
CIV,2016,female,35,Services,Education,532.0,25-35
CIV,2017,female,25,Services,Education,776.0,25-35
CIV,2017,female,26,Services,Education,747.0,25-35
CIV,2017,female,27,Services,Education,717.0,25-35
CIV,2017,female,28,Services,Education,687.0,25-35
CIV,2017,female,29,Services,Education,657.0,25-35
CIV,2017,female,30,Services,Education,629.0,25-35
CIV,2017,female,31,Services,Education,601.0,25-35
CIV,2017,female,32,Services,Education,580.0,25-35
CIV,2017,female,33,Services,Education,571.0,25-35
CIV,2017,female,34,Services,Education,569.0,25-35
CIV,2017,female,35,Services,Education,566.0,25-35
CIV,2018,female,25,Services,Education,965.0,25-35
CIV,2018,female,26,Services,Education,929.0,25-35
CIV,2018,female,27,Services,Education,892.0,25-35
CIV,2018,female,28,Services,Education,854.0,25-35
CIV,2018,female,29,Services,Education,816.0,25-35
CIV,2018,female,30,Services,Education,780.0,25-35
CIV,2018,female,31,Services,Education,744.0,25-35
CIV,2018,female,32,Services,Education,718.0,25-35
CIV,2018,female,33,Services,Education,706.0,25-35
CIV,2018,female,34,Services,Education,703.0,25-35
CIV,2018,female,35,Services,Education,699.0,25-35
CIV,2019,female,25,Services,Education,1129.0,25-35
CIV,2019,female,26,Services,Education,1088.0,25-35
CIV,2019,female,27,Services,Education,1045.0,25-35
CIV,2019,female,28,Services,Education,1000.0,25-35
CIV,2019,female,29,Services,Education,955.0,25-35
CIV,2019,female,30,Services,Education,912.0,25-35
CIV,2019,female,31,Services,Education,869.0,25-35
CIV,2019,female,32,Services,Education,837.0,25-35
CIV,2019,female,33,Services,Education,822.0,25-35
CIV,2019,female,34,Services,Education,817.0,25-35
CIV,2019,female,35,Services,Education,812.0,25-35
CIV,2020,female,25,Services,Education,1499.0,25-35
CIV,2020,female,26,Services,Education,1446.0,25-35
CIV,2020,female,27,Services,Education,1391.0,25-35
CIV,2020,female,28,Services,Education,1332.0,25-35
CIV,2020,female,29,Services,Education,1271.0,25-35
CIV,2020,female,30,Services,Education,1213.0,25-35
CIV,2020,female,31,Services,Education,1155.0,25-35
CIV,2020,female,32,Services,Education,1111.0,25-35
CIV,2020,female,33,Services,Education,1090.0,25-35
CIV,2020,female,34,Services,Education,1082.0,25-35
CIV,2020,female,35,Services,Education,1073.0,25-35
CIV,2021,female,25,Services,Education,1841.0,25-35
CIV,2021,female,26,Services,Education,1773.0,25-35
CIV,2021,female,27,Services,Education,1705.0,25-35
CIV,2021,female,28,Services,Education,1636.0,25-35
CIV,2021,female,29,Services,Education,1567.0,25-35
CIV,2021,female,30,Services,Education,1502.0,25-35
CIV,2021,female,31,Services,Education,1438.0,25-35
CIV,2021,female,32,Services,Education,1383.0,25-35
CIV,2021,female,33,Services,Education,1342.0,25-35
CIV,2021,female,34,Services,Education,1311.0,25-35
CIV,2021,female,35,Services,Education,1280.0,25-35
CIV,2022,female,25,Services,Education,2275.0,25-35
CIV,2022,female,26,Services,Education,2190.0,25-35
CIV,2022,female,27,Services,Education,2105.0,25-35
CIV,2022,female,28,Services,Education,2024.0,25-35
CIV,2022,female,29,Services,Education,1944.0,25-35
CIV,2022,female,30,Services,Education,1868.0,25-35
CIV,2022,female,31,Services,Education,1795.0,25-35
CIV,2022,female,32,Services,Education,1727.0,25-35
CIV,2022,female,33,Services,Education,1664.0,25-35
CIV,2022,female,34,Services,Education,1606.0,25-35
CIV,2022,female,35,Services,Education,1551.0,25-35
CIV,2023,female,25,Services,Education,2398.0,25-35
CIV,2023,female,26,Services,Education,2308.0,25-35
CIV,2023,female,27,Services,Education,2220.0,25-35
CIV,2023,female,28,Services,Education,2136.0,25-35
CIV,2023,female,29,Services,Education,2056.0,25-35
CIV,2023,female,30,Services,Education,1979.0,25-35
CIV,2023,female,31,Services,Education,1906.0,25-35
CIV,2023,female,32,Services,Education,1833.0,25-35
CIV,2023,female,33,Services,Education,1758.0,25-35
CIV,2023,female,34,Services,Education,1685.0,25-35
CIV,2023,female,35,Services,Education,1615.0,25-35
CIV,2024,female,25,Services,Education,2576.0,25-35
CIV,2024,female,26,Services,Education,2481.0,25-35
CIV,2024,female,27,Services,Education,2388.0,25-35
CIV,2024,female,28,Services,Education,2300.0,25-35
CIV,2024,female,29,Services,Education,2217.0,25-35
CIV,2024,female,30,Services,Education,2135.0,25-35
CIV,2024,female,31,Services,Education,2059.0,25-35
CIV,2024,female,32,Services,Education,1980.0,25-35
CIV,2024,female,33,Services,Education,1895.0,25-35
CIV,2024,female,34,Services,Education,1809.0,25-35
CIV,2024,female,35,Services,Education,1727.0,25-35
CIV,2025,female,25,Services,Education,2729.0,25-35
CIV,2025,female,26,Services,Education,2631.0,25-35
CIV,2025,female,27,Services,Education,2535.0,25-35
CIV,2025,female,28,Services,Education,2444.0,25-35
CIV,2025,female,29,Services,Education,2356.0,25-35
CIV,2025,female,30,Services,Education,2271.0,25-35
CIV,2025,female,31,Services,Education,2190.0,25-35
CIV,2025,female,32,Services,Education,2106.0,25-35
CIV,2025,female,33,Services,Education,2014.0,25-35
CIV,2025,female,34,Services,Education,1921.0,25-35
CIV,2025,female,35,Services,Education,1831.0,25-35
CIV,2015,female,25,Industry,"Electricity; gas, steam and air conditioning supply",111.0,25-35
CIV,2015,female,26,Industry,"Electricity; gas, steam and air conditioning supply",107.0,25-35
CIV,2015,female,27,Industry,"Electricity; gas, steam and air conditioning supply",103.0,25-35
CIV,2015,female,28,Industry,"Electricity; gas, steam and air conditioning supply",99.0,25-35
CIV,2015,female,29,Industry,"Electricity; gas, steam and air conditioning supply",95.0,25-35
CIV,2015,female,30,Industry,"Electricity; gas, steam and air conditioning supply",91.0,25-35
CIV,2015,female,31,Industry,"Electricity; gas, steam and air conditioning supply",87.0,25-35
CIV,2015,female,32,Industry,"Electricity; gas, steam and air conditioning supply",85.0,25-35
CIV,2015,female,33,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2015,female,34,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2015,female,35,Industry,"Electricity; gas, steam and air conditioning supply",83.0,25-35
CIV,2016,female,25,Industry,"Electricity; gas, steam and air conditioning supply",33.0,25-35
CIV,2016,female,26,Industry,"Electricity; gas, steam and air conditioning supply",32.0,25-35
CIV,2016,female,27,Industry,"Electricity; gas, steam and air conditioning supply",31.0,25-35
CIV,2016,female,28,Industry,"Electricity; gas, steam and air conditioning supply",29.0,25-35
CIV,2016,female,29,Industry,"Electricity; gas, steam and air conditioning supply",28.0,25-35
CIV,2016,female,30,Industry,"Electricity; gas, steam and air conditioning supply",27.0,25-35
CIV,2016,female,31,Industry,"Electricity; gas, steam and air conditioning supply",26.0,25-35
CIV,2016,female,32,Industry,"Electricity; gas, steam and air conditioning supply",25.0,25-35
CIV,2016,female,33,Industry,"Electricity; gas, steam and air conditioning supply",25.0,25-35
CIV,2016,female,34,Industry,"Electricity; gas, steam and air conditioning supply",25.0,25-35
